name,tcp_packets,dist_port_tcp,external_ips,volume_bytes,udp_packets,tcp_urg_packet,source_app_packets,remote_app_packets,source_app_bytes,remote_app_bytes,duracion,avg_local_pkt_rate,avg_remote_pkt_rate,source_app_packets.1,dns_query_times,type,date
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,1,142,81,,,,1,1,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,41,36825,74,,,,1,1,malicious,
FakeInstaller,5,0.0,1.0,678,0.0,0.0,6,5,485,746,,,,6,1,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,39,36717,74,,,,1,1,malicious,
FakeInstaller,5,0.0,1.0,527,0.0,0.0,6,5,747,605,,,,6,1,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,38,36641,74,,,,1,1,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,37,36609,74,,,,1,1,malicious,
FakeInstaller,5,0.0,1.0,678,0.0,0.0,6,5,485,746,,,,6,1,malicious,
FakeInstaller,12,0.0,1.0,888,0.0,0.0,15,3,570,1149,,,,15,3,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,39,36718,74,,,,1,1,malicious,
FakeInstaller,5,0.0,1.0,681,0.0,0.0,6,5,485,749,,,,6,1,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,2,2,270,148,,,,2,2,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,39,36718,74,,,,1,1,malicious,
FakeInstaller,0,0.0,1.0,420,0.0,0.0,8,4,308,728,,,,8,4,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,37,36612,74,,,,1,1,malicious,
FakeInstaller,12,0.0,1.0,888,0.0,0.0,14,2,380,1062,,,,14,2,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,1,142,81,,,,1,1,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,1,142,81,,,,1,1,malicious,
FakeInstaller,12,0.0,1.0,888,0.0,0.0,14,2,316,1062,,,,14,2,malicious,
FakeInstaller,12,0.0,1.0,888,0.0,0.0,14,2,316,1062,,,,14,2,malicious,
FakeInstaller,5,0.0,1.0,527,0.0,0.0,6,5,779,605,,,,6,1,malicious,
FakeInstaller,5,0.0,1.0,505,0.0,0.0,6,5,774,592,,,,6,1,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,2,2,270,148,,,,2,2,malicious,
FakeInstaller,5,0.0,1.0,503,0.0,0.0,6,5,772,590,,,,6,1,malicious,
FakeInstaller,5,0.0,1.0,686,0.0,0.0,6,5,485,754,,,,6,1,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,2,2,268,146,,,,2,2,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,1,142,81,,,,1,1,malicious,
FakeInstaller,6,0.0,1.0,759,0.0,0.0,7,5,485,827,,,,7,1,malicious,
FakeInstaller,0,0.0,1.0,420,0.0,0.0,8,4,308,728,,,,8,4,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,1,142,81,,,,1,1,malicious,
FakeInstaller,12,0.0,1.0,888,0.0,0.0,14,2,316,1062,,,,14,2,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,1,142,81,,,,1,1,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,39,36749,74,,,,1,1,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,38,36665,74,,,,1,1,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,1,142,81,,,,1,1,malicious,
FakeInstaller,12,0.0,1.0,888,0.0,0.0,14,2,316,1062,,,,14,2,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,2,2,270,148,,,,2,2,malicious,
FakeInstaller,12,0.0,1.0,888,0.0,0.0,14,2,316,1062,,,,14,2,malicious,
FakeInstaller,12,0.0,1.0,888,0.0,0.0,14,2,316,1062,,,,14,2,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,38,36664,74,,,,1,1,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,38,36665,74,,,,1,1,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,39,36718,74,,,,1,1,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,1,142,81,,,,1,1,malicious,
FakeInstaller,12,0.0,1.0,888,0.0,0.0,14,2,316,1062,,,,14,2,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,2,2,270,148,,,,2,2,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,1,142,81,,,,1,1,malicious,
FakeInstaller,12,0.0,1.0,888,0.0,0.0,14,2,316,1062,,,,14,2,malicious,
FakeInstaller,0,0.0,1.0,420,0.0,0.0,8,4,308,728,,,,8,4,malicious,
FakeInstaller,12,0.0,1.0,888,0.0,0.0,14,2,316,1062,,,,14,2,malicious,
FakeInstaller,12,0.0,1.0,888,0.0,0.0,14,2,316,1062,,,,14,2,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,37,36611,74,,,,1,1,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,2,2,268,146,,,,2,2,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,1,142,81,,,,1,1,malicious,
FakeInstaller,12,0.0,1.0,888,0.0,0.0,14,2,316,1062,,,,14,2,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,2,2,268,146,,,,2,2,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,2,2,270,148,,,,2,2,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,2,2,270,148,,,,2,2,malicious,
FakeInstaller,5,0.0,1.0,678,0.0,0.0,6,5,485,746,,,,6,1,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,38,36664,74,,,,1,1,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,2,2,268,146,,,,2,2,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,1,142,81,,,,1,1,malicious,
FakeInstaller,5,0.0,1.0,527,0.0,0.0,6,5,779,605,,,,6,1,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,39,36718,74,,,,1,1,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,37,36555,74,,,,1,1,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,2,2,268,146,,,,2,2,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,38,36664,74,,,,1,1,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,1,142,81,,,,1,1,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,1,142,81,,,,1,1,malicious,
FakeInstaller,19,0.0,1.0,2487,0.0,0.0,20,16,2108,2558,,,,20,1,malicious,
FakeInstaller,12,0.0,1.0,888,0.0,0.0,14,2,316,1062,,,,14,2,malicious,
FakeInstaller,12,0.0,1.0,888,0.0,0.0,14,2,316,1062,,,,14,2,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,1,142,81,,,,1,1,malicious,
FakeInstaller,12,0.0,1.0,888,0.0,0.0,14,2,316,1062,,,,14,2,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,2,2,270,148,,,,2,2,malicious,
FakeInstaller,12,0.0,1.0,888,0.0,0.0,14,2,316,1062,,,,14,2,malicious,
FakeInstaller,5,0.0,1.0,681,0.0,0.0,6,5,485,749,,,,6,1,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,40,36787,74,,,,1,1,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,2,2,270,148,,,,2,2,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,39,36749,74,,,,1,1,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,2,2,268,146,,,,2,2,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,1,142,81,,,,1,1,malicious,
FakeInstaller,5,0.0,1.0,681,0.0,0.0,6,5,485,749,,,,6,1,malicious,
FakeInstaller,5,0.0,1.0,682,0.0,0.0,6,5,485,750,,,,6,1,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,41,36825,74,,,,1,1,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,40,36771,74,,,,1,1,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,2,2,268,146,,,,2,2,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,38,36609,74,,,,1,1,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,1,142,81,,,,1,1,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,1,142,81,,,,1,1,malicious,
FakeInstaller,5,0.0,1.0,678,0.0,0.0,6,5,485,746,,,,6,1,malicious,
FakeInstaller,6,0.0,1.0,752,0.0,0.0,7,5,485,820,,,,7,1,malicious,
FakeInstaller,38,0.0,2.0,6808,0.0,0.0,40,37,5814,6958,,,,40,2,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,1,142,81,,,,1,1,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,39,36719,74,,,,1,1,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,2,2,270,148,,,,2,2,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,1,142,81,,,,1,1,malicious,
FakeInstaller,5,0.0,1.0,681,0.0,0.0,6,5,485,749,,,,6,1,malicious,
FakeInstaller,12,0.0,1.0,888,0.0,0.0,14,2,316,1062,,,,14,2,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,39,36663,74,,,,1,1,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,2,2,264,142,,,,2,2,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,40,36772,74,,,,1,1,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,1,1,142,81,,,,1,1,malicious,
FakeInstaller,12,0.0,1.0,888,0.0,0.0,14,2,316,1062,,,,14,2,malicious,
FakeInstaller,0,0.0,0.0,0,0.0,0.0,2,2,268,146,,,,2,2,malicious,
Fakelogo,0,0.0,0.0,0,0.0,0.0,1,1,142,78,,,,1,1,malicious,
Fakengry,12,12.0,2.0,888,0.0,0.0,13,1,189,961,,,,13,1,malicious,
Fakengry,58,53.0,6.0,5119,0.0,0.0,65,35,3963,5634,,,,65,7,malicious,
Fakengry,12,12.0,2.0,888,0.0,0.0,15,3,474,1110,,,,15,3,malicious,
Fakengry,21,12.0,3.0,1554,0.0,0.0,22,1,189,1627,,,,22,1,malicious,
Fakengry,12,12.0,2.0,888,0.0,0.0,15,3,474,1110,,,,15,3,malicious,
Fakengry,17,12.0,3.0,1411,0.0,0.0,20,7,1704,1638,,,,20,3,malicious,
Fakengry,12,12.0,2.0,888,0.0,0.0,13,1,189,961,,,,13,1,malicious,
Fakengry,11,11.0,2.0,814,0.0,0.0,14,3,510,1037,,,,14,3,malicious,
Fakengry,18,12.0,3.0,1458,0.0,0.0,21,8,2731,1683,,,,21,3,malicious,
Fakengry,9,9.0,2.0,666,0.0,0.0,12,3,567,885,,,,12,3,malicious,
Fakengry,9,9.0,2.0,666,0.0,0.0,12,3,567,885,,,,12,3,malicious,
FakeRun,143,0.0,5.0,26683,0.0,0.0,150,138,64927,27245,,,,150,7,malicious,
FakeRun,38,0.0,3.0,6055,0.0,0.0,41,37,6073,6290,,,,41,3,malicious,
FakeRun,24,0.0,3.0,2707,0.0,0.0,27,20,4289,2942,,,,27,3,malicious,
FakeRun,128,0.0,4.0,25062,0.0,0.0,134,124,55110,25545,,,,134,6,malicious,
FakeRun,39,0.0,3.0,6145,0.0,0.0,42,37,6047,6380,,,,42,3,malicious,
FakeRun,43,0.0,4.0,4565,0.0,0.0,47,38,19622,4889,,,,47,4,malicious,
FakeRun,83,0.0,5.0,9615,0.0,0.0,89,62,24590,10093,,,,89,6,malicious,
FakeRun,140,0.0,4.0,26522,0.0,0.0,148,137,65325,27163,,,,148,8,malicious,
FakeRun,85,0.0,5.0,10451,0.0,0.0,91,63,23869,10934,,,,91,6,malicious,
FakeRun,126,0.0,3.0,23233,0.0,0.0,133,120,65567,23799,,,,133,7,malicious,
FakeRun,80,0.0,5.0,9522,0.0,0.0,85,61,23566,9921,,,,85,5,malicious,
FakeRun,72,0.0,4.0,8939,0.0,0.0,76,51,20980,9263,,,,76,4,malicious,
FakeRun,95,0.0,6.0,12864,0.0,0.0,100,79,25728,13263,,,,100,5,malicious,
FakeRun,37,0.0,3.0,6028,0.0,0.0,40,37,6073,6263,,,,40,3,malicious,
FakeRun,39,0.0,3.0,6130,0.0,0.0,42,37,6074,6365,,,,42,3,malicious,
FakeRun,40,0.0,3.0,6186,0.0,0.0,43,37,6047,6421,,,,43,3,malicious,
FakeRun,39,0.0,3.0,6106,0.0,0.0,42,37,6094,6341,,,,42,3,malicious,
FakeRun,38,0.0,3.0,6046,0.0,0.0,41,36,6070,6281,,,,41,3,malicious,
FakeRun,208,0.0,3.0,26640,0.0,0.0,213,208,191658,27048,,,,213,5,malicious,
FakeRun,94,0.0,5.0,12246,0.0,0.0,98,66,22207,12570,,,,98,4,malicious,
FakeRun,79,0.0,4.0,11846,0.0,0.0,83,74,19861,12170,,,,83,4,malicious,
FakeRun,37,0.0,3.0,5998,0.0,0.0,40,37,5987,6233,,,,40,3,malicious,
FakeRun,23,0.0,3.0,2619,0.0,0.0,26,21,4341,2854,,,,26,3,malicious,
FakeRun,93,0.0,6.0,12785,0.0,0.0,98,79,25485,13184,,,,98,5,malicious,
FakeRun,94,0.0,5.0,12831,0.0,0.0,99,78,24534,13230,,,,99,5,malicious,
FakeRun,39,0.0,3.0,6156,0.0,0.0,42,37,6074,6391,,,,42,3,malicious,
FakeRun,38,0.0,3.0,6050,0.0,0.0,41,36,6070,6285,,,,41,3,malicious,
FakeRun,111,0.0,5.0,12079,0.0,0.0,116,93,56551,12478,,,,116,5,malicious,
FakeRun,76,0.0,5.0,9303,0.0,0.0,82,57,20585,9780,,,,82,6,malicious,
FakeRun,39,0.0,3.0,6156,0.0,0.0,42,38,6128,6391,,,,42,3,malicious,
FakeRun,40,0.0,3.0,6175,0.0,0.0,43,37,6078,6410,,,,43,3,malicious,
FakeRun,45,0.0,4.0,4252,0.0,0.0,49,34,19369,4580,,,,49,4,malicious,
FakeRun,18,0.0,3.0,1823,0.0,0.0,21,15,2724,2058,,,,21,3,malicious,
FakeRun,91,0.0,6.0,12651,0.0,0.0,96,76,22008,13050,,,,96,5,malicious,
FakeRun,25,0.0,3.0,2809,0.0,0.0,28,18,4177,3044,,,,28,3,malicious,
FakeRun,26,0.0,3.0,3648,0.0,0.0,29,24,4504,3883,,,,29,3,malicious,
FakeRun,40,0.0,3.0,6166,0.0,0.0,43,38,6101,6401,,,,43,3,malicious,
FakeRun,32,0.0,3.0,5176,0.0,0.0,35,32,4576,5411,,,,35,3,malicious,
FakeRun,49,0.0,4.0,5593,0.0,0.0,54,36,17902,6000,,,,54,5,malicious,
FakeRun,98,0.0,5.0,12389,0.0,0.0,103,67,27963,12797,,,,103,5,malicious,
FakeRun,39,0.0,3.0,6112,0.0,0.0,42,37,6073,6347,,,,42,3,malicious,
FakeRun,22,0.0,3.0,2559,0.0,0.0,25,20,4288,2794,,,,25,3,malicious,
FakeRun,37,0.0,3.0,5980,0.0,0.0,40,37,6073,6215,,,,40,3,malicious,
FakeRun,104,0.0,3.0,20317,0.0,0.0,109,97,54753,20723,,,,109,5,malicious,
FakeRun,37,0.0,3.0,6007,0.0,0.0,40,37,6072,6242,,,,40,3,malicious,
FakeRun,25,0.0,3.0,3579,0.0,0.0,28,24,4505,3814,,,,28,3,malicious,
FakeRun,38,0.0,3.0,6055,0.0,0.0,41,37,6074,6290,,,,41,3,malicious,
FakeRun,25,0.0,3.0,2781,0.0,0.0,28,20,4288,3016,,,,28,3,malicious,
FakeRun,36,0.0,3.0,5938,0.0,0.0,39,35,5981,6173,,,,39,3,malicious,
FakeRun,79,0.0,5.0,9500,0.0,0.0,84,56,18954,9899,,,,84,5,malicious,
FakeRun,38,0.0,4.0,4751,0.0,0.0,42,37,19866,5079,,,,42,4,malicious,
FakeRun,38,0.0,3.0,6076,0.0,0.0,41,37,6049,6311,,,,41,3,malicious,
FakeRun,78,0.0,4.0,11743,0.0,0.0,82,73,17055,12067,,,,82,4,malicious,
FakeRun,111,0.0,4.0,15308,0.0,0.0,117,77,30736,15791,,,,117,6,malicious,
FakeRun,37,0.0,3.0,5917,0.0,0.0,40,32,4966,6152,,,,40,3,malicious,
FakeRun,77,0.0,5.0,9341,0.0,0.0,83,60,20767,9818,,,,83,6,malicious,
FakeRun,39,0.0,3.0,6129,0.0,0.0,42,37,6074,6364,,,,42,3,malicious,
FakeRun,21,0.0,2.0,2871,0.0,0.0,23,20,11372,3039,,,,23,2,malicious,
FakeRun,66,0.0,5.0,6826,0.0,0.0,71,50,21573,7225,,,,71,5,malicious,
FakeRun,79,0.0,5.0,8898,0.0,0.0,83,48,18046,9222,,,,83,4,malicious,
FakeRun,41,0.0,3.0,6250,0.0,0.0,44,38,6128,6485,,,,44,3,malicious,
FakeRun,40,0.0,3.0,6225,0.0,0.0,43,37,6080,6460,,,,43,3,malicious,
FakeRun,37,0.0,3.0,6013,0.0,0.0,40,37,6073,6248,,,,40,3,malicious,
FakeRun,22,0.0,3.0,2559,0.0,0.0,25,20,4287,2794,,,,25,3,malicious,
FakeRun,41,0.0,3.0,6257,0.0,0.0,44,37,6075,6492,,,,44,3,malicious,
FakeRun,113,0.0,5.0,22467,0.0,0.0,119,117,60962,22950,,,,119,6,malicious,
FakeRun,21,0.0,3.0,2518,0.0,0.0,24,17,2898,2753,,,,24,3,malicious,
FakeRun,133,0.0,4.0,25350,0.0,0.0,141,134,65633,25991,,,,141,8,malicious,
FakeRun,35,0.0,4.0,4571,0.0,0.0,39,34,16475,4899,,,,39,4,malicious,
FakeRun,105,0.0,4.0,21223,0.0,0.0,113,104,47302,21864,,,,113,8,malicious,
FakeRun,130,0.0,5.0,25158,0.0,0.0,136,134,66207,25641,,,,136,6,malicious,
FakeRun,39,0.0,3.0,6115,0.0,0.0,42,37,6078,6350,,,,42,3,malicious,
FakeRun,74,0.0,6.0,9825,0.0,0.0,79,59,18251,10224,,,,79,5,malicious,
FakeRun,23,0.0,3.0,2564,0.0,0.0,26,14,3127,2799,,,,26,3,malicious,
FakeRun,35,0.0,3.0,5081,0.0,0.0,38,30,5109,5316,,,,38,3,malicious,
FakeRun,22,0.0,3.0,2559,0.0,0.0,25,20,4288,2794,,,,25,3,malicious,
FakeRun,38,0.0,3.0,6087,0.0,0.0,41,37,6074,6322,,,,41,3,malicious,
FakeRun,39,0.0,3.0,6135,0.0,0.0,42,38,6129,6370,,,,42,3,malicious,
FakeRun,37,0.0,3.0,6010,0.0,0.0,40,37,6074,6245,,,,40,3,malicious,
FakeRun,25,0.0,3.0,2781,0.0,0.0,28,20,4289,3016,,,,28,3,malicious,
FakeRun,79,0.0,4.0,11776,0.0,0.0,83,78,26052,12100,,,,83,4,malicious,
FakeRun,36,0.0,3.0,5926,0.0,0.0,39,36,6097,6161,,,,39,3,malicious,
FakeRun,21,0.0,3.0,2499,0.0,0.0,24,19,4231,2734,,,,24,3,malicious,
FakeRun,88,0.0,5.0,11798,0.0,0.0,94,68,22001,12280,,,,94,6,malicious,
FakeRun,126,0.0,5.0,24918,0.0,0.0,132,130,63004,25401,,,,132,6,malicious,
FakeRun,86,0.0,4.0,13576,0.0,0.0,90,63,26416,13903,,,,90,4,malicious,
FakeRun,40,0.0,3.0,6201,0.0,0.0,43,37,6094,6436,,,,43,3,malicious,
FakeRun,18,0.0,3.0,1742,0.0,0.0,21,10,1615,1977,,,,21,3,malicious,
FakeRun,24,0.0,3.0,2707,0.0,0.0,27,20,4288,2942,,,,27,3,malicious,
FakeRun,38,0.0,3.0,6091,0.0,0.0,41,38,6128,6326,,,,41,3,malicious,
FakeRun,144,0.0,5.0,26121,0.0,0.0,152,130,61285,26762,,,,152,8,malicious,
FakeRun,48,0.0,3.0,7482,0.0,0.0,51,43,6686,7717,,,,51,3,malicious,
FakeRun,39,0.0,3.0,6109,0.0,0.0,42,37,6079,6344,,,,42,3,malicious,
FakeRun,113,0.0,6.0,16877,0.0,0.0,120,79,31345,17444,,,,120,7,malicious,
FakeRun,23,0.0,3.0,2661,0.0,0.0,26,18,4176,2896,,,,26,3,malicious,
FakeRun,36,0.0,4.0,4561,0.0,0.0,39,23,4854,4810,,,,39,3,malicious,
FakeRun,131,0.0,3.0,24227,0.0,0.0,139,126,66858,24872,,,,139,8,malicious,
FakeRun,95,0.0,5.0,9376,0.0,0.0,100,80,52641,9775,,,,100,5,malicious,
FakeRun,41,0.0,3.0,6302,0.0,0.0,44,37,6048,6537,,,,44,3,malicious,
FakeRun,39,0.0,3.0,6115,0.0,0.0,42,37,6073,6350,,,,42,3,malicious,
FakeRun,22,0.0,3.0,2559,0.0,0.0,25,20,4289,2794,,,,25,3,malicious,
FakeRun,66,0.0,5.0,8664,0.0,0.0,71,51,7469,9063,,,,71,5,malicious,
FakeRun,77,0.0,5.0,9340,0.0,0.0,82,58,22182,9739,,,,82,5,malicious,
FakeRun,112,0.0,5.0,12139,0.0,0.0,118,95,60779,12617,,,,118,6,malicious,
FakeRun,38,0.0,3.0,6072,0.0,0.0,41,36,6006,6307,,,,41,3,malicious,
FakeRun,38,0.0,3.0,6073,0.0,0.0,41,37,6073,6308,,,,41,3,malicious,
FakeRun,84,0.0,5.0,9884,0.0,0.0,89,57,21369,10283,,,,89,5,malicious,
FakeRun,127,0.0,4.0,24960,0.0,0.0,135,133,65512,25601,,,,135,8,malicious,
FakeRun,37,0.0,3.0,6008,0.0,0.0,40,37,6074,6243,,,,40,3,malicious,
FakeRun,35,0.0,3.0,5047,0.0,0.0,38,31,5169,5282,,,,38,3,malicious,
FakeRun,101,0.0,5.0,11450,0.0,0.0,107,86,42973,11928,,,,107,6,malicious,
FakeRun,39,0.0,3.0,5361,0.0,0.0,42,31,5455,5596,,,,42,3,malicious,
FakeRun,82,0.0,5.0,8613,0.0,0.0,88,67,38927,9091,,,,88,6,malicious,
FakeRun,60,0.0,4.0,7350,0.0,0.0,64,51,19574,7674,,,,64,4,malicious,
FakeRun,93,0.0,5.0,11007,0.0,0.0,99,77,36734,11485,,,,99,6,malicious,
FakeRun,39,0.0,3.0,6132,0.0,0.0,42,37,6078,6367,,,,42,3,malicious,
FakeRun,94,0.0,6.0,11045,0.0,0.0,99,79,40753,11444,,,,99,5,malicious,
FakeRun,37,0.0,3.0,6001,0.0,0.0,40,36,6025,6236,,,,40,3,malicious,
FakeRun,38,0.0,3.0,6091,0.0,0.0,41,38,6103,6326,,,,41,3,malicious,
FakeRun,39,0.0,3.0,6115,0.0,0.0,42,38,6128,6350,,,,42,3,malicious,
FakeRun,44,0.0,4.0,4187,0.0,0.0,48,33,17985,4515,,,,48,4,malicious,
FakeRun,77,0.0,4.0,11711,0.0,0.0,81,73,19461,12035,,,,81,4,malicious,
FakeRun,37,0.0,3.0,5990,0.0,0.0,40,37,6073,6225,,,,40,3,malicious,
FakeRun,38,0.0,3.0,6055,0.0,0.0,41,37,6073,6290,,,,41,3,malicious,
FakeRun,26,0.0,3.0,2897,0.0,0.0,29,17,4122,3132,,,,29,3,malicious,
FakeRun,37,0.0,3.0,6013,0.0,0.0,40,37,6074,6248,,,,40,3,malicious,
FakeRun,38,0.0,3.0,6061,0.0,0.0,41,37,6047,6296,,,,41,3,malicious,
FakeRun,39,0.0,3.0,5380,0.0,0.0,42,31,5473,5615,,,,42,3,malicious,
FakeRun,33,0.0,3.0,5254,0.0,0.0,36,32,4576,5489,,,,36,3,malicious,
FakeRun,37,0.0,3.0,6025,0.0,0.0,40,37,6074,6260,,,,40,3,malicious,
FakeRun,193,0.0,4.0,28371,0.0,0.0,199,214,190316,28854,,,,199,6,malicious,
FakeRun,122,0.0,3.0,22978,0.0,0.0,129,116,59481,23544,,,,129,7,malicious,
FakeRun,41,0.0,3.0,6248,0.0,0.0,44,37,5974,6483,,,,44,3,malicious,
FakeRun,21,0.0,3.0,2035,0.0,0.0,24,15,2790,2270,,,,24,3,malicious,
FakeRun,22,0.0,3.0,2559,0.0,0.0,25,20,4287,2794,,,,25,3,malicious,
FakeRun,39,0.0,3.0,6130,0.0,0.0,42,37,6072,6365,,,,42,3,malicious,
FakeRun,39,0.0,3.0,6109,0.0,0.0,42,37,5753,6344,,,,42,3,malicious,
FakeRun,39,0.0,3.0,6130,0.0,0.0,42,37,6047,6365,,,,42,3,malicious,
FakeRun,38,0.0,3.0,6058,0.0,0.0,41,37,6074,6293,,,,41,3,malicious,
FakeRun,40,0.0,3.0,6092,0.0,0.0,43,33,5026,6327,,,,43,3,malicious,
FakeRun,37,0.0,3.0,6034,0.0,0.0,40,37,6093,6269,,,,40,3,malicious,
FakeRun,40,0.0,3.0,6174,0.0,0.0,43,37,5885,6409,,,,43,3,malicious,
FakeRun,22,0.0,3.0,2564,0.0,0.0,25,20,4289,2799,,,,25,3,malicious,
FakeTimer,10,0.0,1.0,1604,0.0,0.0,11,11,1607,1674,,,,11,1,malicious,
FakeTimer,0,0.0,0.0,0,0.0,0.0,2,2,264,144,,,,2,2,malicious,
FakeTimer,20,0.0,1.0,2798,0.0,0.0,22,20,6888,2944,,,,22,2,malicious,
FakeTimer,0,0.0,0.0,0,0.0,0.0,2,2,264,144,,,,2,2,malicious,
FakeTimer,0,0.0,0.0,0,0.0,0.0,2,2,294,148,,,,2,2,malicious,
FakeTimer,16,0.0,1.0,2114,0.0,0.0,18,16,2424,2254,,,,18,2,malicious,
FakeTimer,0,0.0,0.0,0,0.0,0.0,2,2,264,144,,,,2,2,malicious,
FakeTimer,22,0.0,1.0,2871,0.0,0.0,24,21,3159,3011,,,,24,2,malicious,
FakeTimer,17,0.0,1.0,2174,0.0,0.0,19,16,2424,2314,,,,19,2,malicious,
FakeTimer,66,0.0,1.0,6555,0.0,0.0,68,52,7623,6695,,,,68,2,malicious,
FakeTimer,15,0.0,1.0,1110,0.0,0.0,17,2,626,1256,,,,17,2,malicious,
FinSpy,9,9.0,1.0,666,0.0,0.0,10,1,195,752,,,,10,1,malicious,
FinSpy,0,0.0,0.0,0,0.0,0.0,2,2,296,180,,,,2,2,malicious,
Fjcon,0,0.0,0.0,0,0.0,0.0,2,2,302,156,,,,2,2,malicious,
Fjcon,0,0.0,0.0,0,0.0,0.0,1,1,151,78,,,,1,1,malicious,
Fjcon,0,0.0,0.0,0,0.0,0.0,1,1,151,78,,,,1,1,malicious,
FoCobers,6,0.0,1.0,444,0.0,0.0,7,1,170,519,,,,7,1,malicious,
FoCobers,6,0.0,1.0,444,0.0,0.0,7,1,170,519,,,,7,1,malicious,
FoCobers,6,0.0,1.0,444,0.0,0.0,7,1,170,519,,,,7,1,malicious,
FoCobers,6,0.0,1.0,444,0.0,0.0,7,1,170,519,,,,7,1,malicious,
FoCobers,6,0.0,1.0,444,0.0,0.0,7,1,170,519,,,,7,1,malicious,
FoCobers,6,0.0,1.0,444,0.0,0.0,7,1,170,519,,,,7,1,malicious,
FoCobers,6,0.0,1.0,444,0.0,0.0,7,1,170,519,,,,7,1,malicious,
FoCobers,6,0.0,1.0,444,0.0,0.0,7,1,170,519,,,,7,1,malicious,
FoCobers,6,0.0,1.0,444,0.0,0.0,7,1,170,519,,,,7,1,malicious,
FoCobers,6,0.0,1.0,444,0.0,0.0,7,1,170,519,,,,7,1,malicious,
